,t,y1,u1
99,4.9474606119849165,1546.9071474717834,-0.3511976766379231
100,4.996782218451835,1535.9329666510214,-0.3880811442098751
101,5.0608305504517626,1510.240012169244,-0.4233676278115135
102,5.1043375204906605,1499.255955816194,-0.47262587668577516
103,5.1373473873717055,1473.7495976922585,-0.5133604673449229
104,5.204231614797202,1440.501305402071,-0.545286505857641
105,5.250543975847655,1427.3707639331585,-0.5832168869755331
106,5.296119066088888,1402.613732667284,-0.6070604703273306
107,5.3531939818528045,1353.111006655867,-0.6111989953888078
108,5.4131047886530546,1322.094773853138,-0.6037233452083663
109,5.438444313047993,1306.8119237826788,-0.5751544985733896
110,5.516073613952505,1262.939883140591,-0.5475099357327988
111,5.557325295059161,1246.9816740415426,-0.5410416777857476
112,5.603875944789443,1214.2512457489702,-0.5385851534138028
113,5.650783033025243,1178.7950987762579,-0.5481051807883125
114,5.7171011570716415,1153.421835924148,-0.5685851471377354
115,5.756274694181488,1128.7184814866284,-0.5841695907661433
116,5.799894740956721,1100.7568121773706,-0.6187208527427259
117,5.852841668299854,1073.186717092313,-0.6287582862011296
118,5.904456032724978,1029.2421472038125,-0.6380170007525392
119,5.952658830482868,1003.146387318612,-0.6306164452336939
120,6.00771963475894,979.0663554512615,-0.6137300441102768
121,6.044874711895049,956.1892629026142,-0.5789131002757778
122,6.099563756646096,917.9902412254513,-0.5399292296227999
123,6.143028845266029,887.2010468982618,-0.5118021612182352
124,6.205024357910343,857.4099072419924,-0.49624284400909946
125,6.237516513814322,840.8537365785642,-0.5032932500321469
126,6.3182382625414215,800.53306682778,-0.5188502528968549
127,6.353755579252576,788.1584482943472,-0.5526616361321485
128,6.394583115499343,760.9766141315376,-0.5823712527275522
129,6.454530638622163,725.8116251499977,-0.6213434313948449
130,6.5106117505651,701.5839198944832,-0.6510260686115792
131,6.5412328357920915,672.7479344110805,-0.6990549978843315
132,6.608452776164035,638.7455148855036,-0.7519455635063451
133,6.652604023431658,604.033319825582,-0.7970767370364962
134,6.717691102320486,542.5588677553512,-0.8455150309859125
135,6.744866028456058,507.2243247210996,-0.8793030729605876
136,6.785722366017298,478.2008287727712,-0.9091100571237635
137,6.851464620776128,450.6334761149626,-0.9355185225143843
138,6.9012995597096145,385.8875226665052,-0.9849786110417595
139,6.947973696696841,340.6688808902693,-1.0
140,6.990351581636935,278.3977047280879,-1.0
141,7.060156201487886,252.4777586219587,-1.0
142,7.1085711516473244,183.6676402782291,-1.0
143,7.151277319987626,137.6936845790536,-1.0
144,7.202151777867764,84.44449094656221,-1.0
145,7.24851952384696,18.397612036802304,-1.0
146,7.311513281327709,-33.59608740926334,-1.0
147,7.3801756031633206,-96.84690082612153,-1.0
148,7.3968239081720455,-112.30042718586253,-1.0
149,7.465469159575612,-179.4346993557181,-1.0
150,7.4986911478780565,-212.3380511519329,-1.0
151,7.550207056342774,-261.53752123837506,-1.0
152,7.614118252902389,-328.10665825100165,-1.0
153,7.657856265111013,-369.53214442408205,-1.0
154,7.698314354037152,-425.6230618452852,-1.0
155,7.767182380107151,-479.6362487335961,-0.9995913934014456
156,7.795965207910751,-524.4623080244604,-0.9686639884199371
157,7.829790385335896,-544.589667156131,-0.9462521027743012
158,7.912108657262927,-614.0123505470108,-0.9320006699673681
159,7.972350429307919,-680.6806040702663,-0.9070682857070413
160,7.999970573169988,-695.1666775280222,-0.8839715371820547
161,8.046330347132463,-741.72619488469,-0.8794974552795388
162,8.105451308923751,-806.6181444960959,-0.8901364148272515
163,8.164090254652667,-844.9907525299845,-0.9035451507245956
164,8.184177993022907,-883.6773798765503,-0.9174932313759092
165,8.263415322507349,-934.3810250330725,-0.9588174096374746
166,8.314226316010997,-990.4076004924857,-0.9678561780422221
167,8.345893118915615,-1012.1362953220889,-0.9672197357995461
168,8.410596393640253,-1090.8996178600994,-0.9544806417188194
169,8.434017661892657,-1104.7926116153492,-0.9606465255384565
170,8.487075891180533,-1170.0748730155658,-0.968835221361785
171,8.529862592882138,-1197.2087207217335,-0.9667021977358349
172,8.58655823785315,-1258.1679358633735,-0.9643392832230546
173,8.671742111428301,-1348.2219364012049,-0.9637637180538052
174,8.715721764583225,-1379.100373075474,-0.9477687120114165
175,8.737845323552452,-1402.7735506837557,-0.9153273413667231
176,8.8048198823046,-1472.2258357269573,-0.8835722357898566
177,8.841569864588175,-1502.3037638221308,-0.8292493269165787
178,8.898859173355197,-1553.8149854536248,-0.776861001592149
179,8.950640532773974,-1593.6477666550995,-0.7353707128462544
180,8.991281239425717,-1615.986878713767,-0.7020528927003984
181,9.054379199770551,-1663.959525752369,-0.6708398637158984
182,9.0833079423698,-1677.2005179778532,-0.6359447362717575
183,9.143650287352376,-1719.673996674857,-0.6290062756331889
184,9.201606115132035,-1744.2552588117533,-0.6193660225652652
185,9.247078843110133,-1782.4522117107315,-0.6202854969206097
186,9.300996523446683,-1809.1796836424894,-0.5997333268390979
187,9.350864979764806,-1838.9345985924087,-0.5879390322758259
188,9.391243520761892,-1863.1754350779786,-0.591007937209511
189,9.460986026913648,-1903.2704164803301,-0.5588485531733658
190,9.498765928718399,-1931.259736890898,-0.5412343632804756
191,9.549885918795109,-1965.0931226914768,-0.5318824266530733
192,9.595358625714907,-1981.8604609692454,-0.517961315840564
193,9.654676402503153,-2001.6158158725684,-0.4913867557569462
194,9.714065269478864,-2046.182717108357,-0.4771018054386804
195,9.73890686551648,-2044.7330143449785,-0.44444707853618864
