time: 0; power: 0.0; position: 0
time: 23.139209617; power: 0.24575163424015045; position: 117
time: 23.149375367; power: 0.24575163424015045; position: 118
time: 23.151722409; power: 0.24575163424015045; position: 119
time: 23.154039993; power: 0.24575163424015045; position: 120
time: 23.156552702; power: 0.24575163424015045; position: 121
time: 23.160463952; power: 0.24575163424015045; position: 123
time: 23.162864369; power: 0.24444444477558136; position: 124
time: 23.165256036; power: 0.24052287638187408; position: 129
time: 23.175974495; power: 0.2379084974527359; position: 134
time: 23.186679246; power: 0.21307189762592316; position: 143
time: 23.207127707; power: 0.20130719244480133; position: 148
time: 23.218148041; power: 0.18300653994083405; position: 154
time: 23.229881792; power: 0.15026454627513885; position: 159
time: 23.24307271; power: 0.1449735462665558; position: 164
time: 23.254590045; power: 0.11322751641273499; position: 168
time: 23.266347713; power: 0.09629630297422409; position: 172
time: 23.278213589; power: 0.0804232731461525; position: 176
time: 23.28957984; power: 0.07301586866378784; position: 179
time: 23.301436675; power: 0.06666666269302368; position: 181
time: 23.312804092; power: 0.05396825075149536; position: 183
time: 23.32528801; power: 0.048677247017621994; position: 184
time: 23.338310928; power: 0.035978835076093674; position: 185
time: 23.353010055; power: 0.02539682388305664; position: 186
time: 23.365513514; power: 0.023280421271920204; position: 186
time: 23.378756057; power: 0.016931215301156044; position: 186
time: 23.393543559; power: 0.01269841194152832; position: 186
time: 23.406132477; power: 0.00952380895614624; position: 186
time: 23.418650228; power: 0.011640210635960102; position: 186
time: 23.434904813; power: 0.008465607650578022; position: 186
time: 23.446705939; power: 0.017989417538046837; position: 186
time: 23.459134149; power: 0.042328041046857834; position: 186
time: 23.470695525; power: 0.13333334028720856; position: 186
time: 23.482676026; power: 0.15661375224590302; position: 187
time: 23.496902361; power: 0.21307189762592316; position: 188
time: 23.507985403; power: 0.23267973959445953; position: 189
time: 23.519486113; power: 0.24052287638187408; position: 191
time: 23.530643531; power: 0.26274511218070984; position: 194
time: 23.54242074; power: 0.2692810595035553; position: 201
time: 23.564786909; power: 0.2692810595035553; position: 208
time: 23.580270327; power: 0.2679738700389862; position: 209
time: 23.582981661; power: 0.2535947859287262; position: 214
time: 23.594560537; power: 0.23267973959445953; position: 220
time: 23.606210872; power: 0.20915032923221588; position: 226
time: 23.624030832; power: 0.11851852387189865; position: 236
time: 23.638712167; power: 0.06984126567840576; position: 245
time: 23.659097044; power: 0.026455024257302284; position: 251
time: 23.673212545; power: 0.00634920597076416; position: 254
time: 23.686425338; power: 0.0; position: 256
time: 23.696780089; power: 0.0; position: 258
time: 23.714656049; power: 0.0; position: 258
time: 23.717332966; power: 0.0; position: 258
time: 23.719850925; power: 0.0; position: 258
time: 23.722263592; power: 0.0; position: 258
time: 23.724593134; power: 0.0; position: 258
time: 23.727137051; power: 0.0; position: 258
time: 23.729803176; power: 0.0; position: 258
time: 23.732239759; power: 0.0; position: 258
time: 23.734881968; power: 0.0; position: 258
time: 23.737368718; power: 0.0; position: 258
time: 23.73981201; power: 0.0; position: 258
time: 23.742332885; power: 0.0; position: 258
time: 23.744800969; power: 0.0; position: 258
time: 23.747194386; power: 0.0; position: 258
time: 23.749703011; power: 0.0; position: 258
time: 23.752201136; power: 0.0; position: 258
time: 23.75477247; power: 0.0; position: 258
time: 23.75754097; power: 0.0; position: 258
time: 23.760194262; power: 0.0; position: 258
time: 23.762797096; power: 0.0; position: 258
time: 23.765472554; power: 0.0; position: 258
time: 23.768035721; power: 0.0; position: 258
time: 23.770711472; power: 0.0; position: 258
time: 23.773335597; power: 0.0; position: 258
time: 23.776358139; power: 0.0; position: 258
time: 23.779180306; power: 0.0; position: 258
time: 23.781809389; power: 0.0; position: 258
time: 23.784347473; power: 0.0; position: 258
time: 23.787004265; power: 0.0; position: 258
time: 23.789660765; power: 0.0; position: 258
time: 23.792711891; power: 0.0; position: 258
time: 23.795382682; power: 0.0; position: 258
time: 23.798034516; power: 0.0; position: 258
time: 23.800924058; power: 0.0; position: 258
time: 23.803573558; power: 0.0; position: 258
time: 23.806231517; power: 0.0; position: 258
time: 23.809389975; power: 0.0; position: 258
time: 23.812077684; power: 0.04126983880996704; position: 258
time: 23.814826351; power: 0.08465608954429626; position: 258
time: 23.827208477; power: 0.14814814925193787; position: 259
time: 23.840214479; power: 0.1751634031534195; position: 259
time: 23.854203688; power: 0.19869281351566315; position: 260
time: 23.86781869; power: 0.20130719244480133; position: 263
time: 23.882614358; power: 0.19738562405109406; position: 266
time: 23.894946318; power: 0.16862745583057404; position: 269
time: 23.906833194; power: 0.13439153134822845; position: 272
time: 23.918241153; power: 0.08994709700345993; position: 276
time: 23.929863488; power: 0.04021163657307625; position: 279
time: 23.941389572; power: 0.0; position: 282
time: 23.956652782; power: 0.0; position: 284
time: 23.968059283; power: 0.0; position: 284
time: 23.970594742; power: 0.0; position: 284
time: 23.973102492; power: 0.0; position: 285
time: 23.975828701; power: 0.0; position: 285
time: 23.978239909; power: 0.0; position: 285
time: 23.980658409; power: 0.0; position: 285
time: 23.983035493; power: 0.0; position: 285
time: 23.985500077; power: 0.0; position: 286
time: 23.988033202; power: 0.0; position: 286
time: 23.990652077; power: 0.0; position: 286
time: 23.993202119; power: 0.0; position: 286
time: 23.995808161; power: 0.0; position: 286
time: 23.998259619; power: 0.0; position: 286
time: 24.000686286; power: 0.0; position: 286
time: 24.003096037; power: 0.0; position: 286
time: 24.005675537; power: 0.0; position: 286
time: 24.008143912; power: 0.0; position: 286
time: 24.010574954; power: 0.0; position: 286
time: 24.012965746; power: 0.0; position: 286
time: 24.015331455; power: 0.0; position: 286
time: 24.017802746; power: 0.0; position: 286
time: 24.020464497; power: 0.0; position: 286
time: 24.02295883; power: 0.0; position: 286
time: 24.025676289; power: 0.0; position: 286
time: 24.028132706; power: 0.0; position: 286
time: 24.030729998; power: 0.0; position: 286
time: 24.03318904; power: 0.0; position: 286
time: 24.035867123; power: 0.0; position: 286
time: 24.038506124; power: 0.0; position: 286
time: 24.041212499; power: 0.0; position: 286
time: 24.043923249; power: 0.0; position: 286
time: 24.046451999; power: 0.0; position: 286
time: 24.049291958; power: 0.0; position: 286
time: 24.051961291; power: 0.0; position: 286
time: 24.054594167; power: 0.0; position: 286
time: 24.059886167; power: 0.0; position: 286
time: 24.063362834; power: 0.0; position: 286
time: 24.066206293; power: 0.0; position: 286
time: 24.069440877; power: 0.0; position: 286
time: 24.07235346; power: 0.0; position: 286
time: 24.075731836; power: 0.0; position: 286
time: 24.079068211; power: 0.0; position: 286
time: 24.08180842; power: 0.0; position: 286
time: 24.085120878; power: 0.0; position: 286
time: 24.087747337; power: 0.0; position: 286
time: 24.090535962; power: 0.0; position: 286
time: 24.093370087; power: 0.0; position: 286
time: 24.096240379; power: 0.0; position: 286
time: 24.098923421; power: 0.0; position: 286
time: 24.101525088; power: 0.0; position: 286
time: 24.104195297; power: 0.0; position: 286
time: 24.10693288; power: 0.0; position: 286
time: 24.109699047; power: 0.0; position: 286
time: 24.112353798; power: 0.0; position: 286
time: 24.11507184; power: 0.0; position: 286
time: 24.117699465; power: 0.0; position: 286
time: 24.12032359; power: 0.0; position: 286
time: 24.123048632; power: 0.0; position: 286
time: 24.125985132; power: 0.0; position: 286
time: 24.128674591; power: 0.0; position: 286
time: 24.131420049; power: 0.0; position: 286
time: 24.134337008; power: 0.0; position: 286
time: 24.136990592; power: 0.0; position: 286
time: 24.139897342; power: 0.0; position: 286
time: 24.143241009; power: 0.0; position: 286
time: 24.146389843; power: 0.01269841194152832; position: 286
time: 24.149559676; power: 0.12063492089509964; position: 286
time: 24.171339304; power: 0.19346405565738678; position: 286
time: 24.183662513; power: 0.21045751869678497; position: 287
time: 24.196548348; power: 0.21830065548419952; position: 288
time: 24.209610932; power: 0.21045751869678497; position: 294
time: 24.235223643; power: 0.19477124512195587; position: 298
time: 24.248727228; power: 0.15026454627513885; position: 302
time: 24.261621521; power: 0.07513227313756943; position: 306
time: 24.27431223; power: 0.045502644032239914; position: 310
time: 24.287161315; power: 0.0; position: 312
time: 24.300178108; power: 0.0; position: 314
time: 24.31348161; power: 0.0; position: 314
time: 24.316527193; power: 0.0; position: 314
time: 24.319698485; power: 0.0; position: 314
time: 24.322780527; power: 0.0; position: 314
time: 24.326172611; power: 0.0; position: 315
time: 24.329307153; power: 0.0; position: 315
time: 24.33239007; power: 0.0; position: 315
time: 24.335627278; power: 0.0; position: 315
time: 24.338701445; power: 0.0; position: 315
time: 24.342178987; power: 0.0; position: 315
time: 24.345346196; power: 0.0; position: 315
time: 24.348465863; power: 0.0; position: 315
time: 24.351614988; power: 0.0; position: 315
time: 24.355406655; power: 0.0; position: 315
time: 24.358258281; power: 0.0; position: 315
time: 24.360857323; power: 0.0; position: 315
time: 24.363526365; power: 0.0; position: 315
time: 24.36618899; power: 0.0; position: 315
time: 24.368769948; power: 0.0; position: 315
time: 24.371409532; power: 0.0; position: 315
time: 24.374160532; power: 0.0; position: 315
time: 24.376861949; power: 0.0; position: 315
time: 24.379788241; power: 0.0; position: 315
time: 24.382530491; power: 0.0; position: 315
time: 24.385143533; power: 0.0; position: 315
time: 24.387837075; power: 0.0; position: 315
time: 24.390530326; power: 0.0; position: 315
time: 24.393241076; power: 0.0; position: 315
time: 24.396322243; power: 0.0; position: 315
time: 24.399066243; power: 0.0; position: 315
time: 24.401762702; power: 0.0; position: 315
time: 24.404418327; power: 0.0; position: 315
time: 24.407138994; power: 0.0; position: 315
time: 24.409757869; power: 0.0; position: 315
time: 24.412578578; power: 0.01904761791229248; position: 315
time: 24.415221953; power: 0.10687831044197083; position: 315
time: 24.427068871; power: 0.21568627655506134; position: 315
time: 24.439069205; power: 0.2379084974527359; position: 315
time: 24.45105029; power: 0.25751635432243347; position: 316
time: 24.463259749; power: 0.2666666805744171; position: 319
time: 24.476607584; power: 0.25751635432243347; position: 322
time: 24.489625835; power: 0.19477124512195587; position: 326
time: 24.504650754; power: 0.09312169998884201; position: 330
time: 24.518115547; power: 0.06984126567840576; position: 334
time: 24.53165034; power: 0.0; position: 337
time: 24.548191633; power: 0.0; position: 339
time: 24.563789968; power: 0.0; position: 340
time: 24.56664976; power: 0.0; position: 340
time: 24.569465802; power: 0.0; position: 340
time: 24.57209751; power: 0.0; position: 340
time: 24.575718552; power: 0.0; position: 340
time: 24.578473636; power: 0.0; position: 340
time: 24.58115172; power: 0.0; position: 340
time: 24.58434022; power: 0.0; position: 340
time: 24.587040762; power: 0.0; position: 340
time: 24.589726137; power: 0.0; position: 340
time: 24.592723013; power: 0.0; position: 340
time: 24.595386805; power: 0.0; position: 340
time: 24.598040388; power: 0.0; position: 340
time: 24.601079555; power: 0.0; position: 340
time: 24.603772805; power: 0.0; position: 340
time: 24.606601681; power: 0.0; position: 340
time: 24.609606431; power: 0.0; position: 340
time: 24.612279556; power: 0.0; position: 340
time: 24.61520789; power: 0.0; position: 340
time: 24.61807964; power: 0.0; position: 340
time: 24.62075364; power: 0.0; position: 340
time: 24.623523016; power: 0.0; position: 340
time: 24.626187099; power: 0.0; position: 340
time: 24.628949766; power: 0.0; position: 340
time: 24.631547058; power: 0.0; position: 340
time: 24.634652142; power: 0.0; position: 340
time: 24.637297559; power: 0.0; position: 340
time: 24.639924309; power: 0.0; position: 340
time: 24.642663059; power: 0.0; position: 340
time: 24.645315184; power: 0.0; position: 340
time: 24.647955935; power: 0.0; position: 340
time: 24.650954268; power: 0.0; position: 340
time: 24.653659769; power: 0.0; position: 340
time: 24.656443727; power: 0.0; position: 340
time: 24.659523436; power: 0.0; position: 340
time: 24.66216652; power: 0.0; position: 340
time: 24.664879311; power: 0.0; position: 340
time: 24.667735895; power: 0.0; position: 340
time: 24.670543479; power: 0.0; position: 340
time: 24.673165271; power: 0.0; position: 340
time: 24.675856188; power: 0.0; position: 340
time: 24.678567229; power: 0.0; position: 340
time: 24.681195438; power: 0.0; position: 340
time: 24.684413688; power: 0.0; position: 340
time: 24.687165564; power: 0.0; position: 340
time: 24.689794939; power: 0.0; position: 340
time: 24.692715106; power: 0.0; position: 340
time: 24.695450648; power: 0.0; position: 340
time: 24.69812319; power: 0.0; position: 340
time: 24.701060857; power: 0.0; position: 340
time: 24.703680315; power: 0.0; position: 340
time: 24.706425191; power: 0.0; position: 340
time: 24.709385024; power: 0.0; position: 340
time: 24.712107441; power: 0.0; position: 340
time: 24.716864525; power: 0.0; position: 340
time: 24.719612025; power: -0.061375658959150314; position: 340
time: 24.722591109; power: -0.2065359503030777; position: 340
time: 24.749923778; power: -0.23137255012989044; position: 339
time: 24.761771863; power: -0.2522875964641571; position: 337
time: 24.773095531; power: -0.24705882370471954; position: 335
time: 24.784895198; power: -0.23267973959445953; position: 332
time: 24.796556033; power: -0.19346405565738678; position: 328
time: 24.808129076; power: -0.15132275223731995; position: 322
time: 24.819996994; power: 0.0; position: 317
time: 24.831592203; power: 0.0; position: 312
time: 24.843191204; power: 0.0; position: 310
time: 24.84604458; power: 0.0; position: 310
time: 24.84879208; power: 0.0; position: 309
time: 24.85178458; power: 0.0; position: 309
time: 24.854538497; power: 0.0; position: 308
time: 24.857265581; power: 0.0; position: 308
time: 24.860129456; power: 0.0; position: 307
time: 24.862838165; power: 0.0; position: 307
time: 24.865593832; power: 0.0; position: 307
time: 24.868298165; power: 0.0; position: 306
time: 24.871121207; power: 0.0; position: 306
time: 24.874057999; power: 0.0; position: 306
time: 24.876833208; power: 0.0; position: 306
time: 24.879849041; power: 0.0; position: 306
time: 24.882865458; power: 0.0; position: 306
time: 24.885486667; power: 0.0; position: 306
time: 24.888085126; power: 0.0; position: 306
time: 24.890838168; power: 0.0; position: 306
time: 24.893555626; power: 0.0; position: 306
time: 24.896325293; power: 0.0; position: 306
time: 24.899038377; power: 0.0; position: 306
time: 24.901705377; power: 0.0; position: 306
time: 24.904394835; power: 0.0; position: 306
time: 24.907077294; power: 0.0; position: 306
time: 24.909879628; power: 0.0; position: 306
time: 24.912651628; power: 0.0; position: 306
time: 24.915463295; power: 0.0; position: 306
time: 24.918189795; power: 0.0; position: 306
time: 24.922730754; power: 0.0; position: 306
time: 24.925607754; power: 0.0; position: 306
time: 24.928247921; power: 0.0; position: 306
time: 24.930943213; power: 0.0; position: 306
time: 24.934411422; power: 0.0; position: 306
time: 24.937209089; power: 0.0; position: 306
time: 24.939921006; power: 0.0; position: 306
time: 24.942702339; power: 0.0; position: 306
time: 24.945416298; power: 0.0; position: 306
time: 24.948020882; power: 0.0; position: 306
time: 24.950923549; power: 0.0; position: 306
time: 24.953833799; power: 0.0; position: 306
time: 24.956532591; power: 0.0; position: 306
time: 24.959386549; power: 0.0; position: 306
time: 24.962054425; power: 0.0; position: 306
time: 24.964723175; power: 0.0; position: 306
time: 24.9676308; power: 0.0; position: 306
time: 24.9702558; power: 0.0; position: 306
time: 24.972914926; power: 0.0; position: 306
time: 24.975820801; power: 0.0; position: 306
time: 24.978686426; power: 0.0; position: 306
time: 24.981442385; power: 0.0; position: 306
time: 24.984258135; power: 0.0; position: 306
time: 24.986953719; power: 0.0; position: 306
time: 24.989501136; power: 0.0; position: 306
time: 24.992372886; power: 0.0; position: 306
time: 24.99500547; power: 0.0; position: 306
time: 24.99782297; power: 0.0; position: 306
time: 25.000809929; power: 0.0; position: 306
time: 25.003559762; power: 0.0; position: 306
time: 25.006155596; power: 0.0; position: 306
time: 25.009095013; power: 0.0; position: 306
time: 25.01168268; power: -0.045502644032239914; position: 306
time: 25.014426972; power: -0.10158730298280716; position: 306
time: 25.026688056; power: -0.17908497154712677; position: 306
time: 25.039067849; power: -0.19869281351566315; position: 306
time: 25.052758976; power: -0.23529411852359772; position: 304
time: 25.065343227; power: -0.23529411852359772; position: 302
time: 25.07917377; power: -0.23267973959445953; position: 301
time: 25.081895312; power: -0.21568627655506134; position: 298
time: 25.093337396; power: -0.10264550894498825; position: 294
time: 25.106014981; power: 0.0; position: 290
time: 25.117885815; power: 0.0; position: 286
time: 25.129888483; power: 0.0; position: 285
time: 25.132755275; power: 0.0; position: 284
time: 25.138025401; power: 0.0; position: 284
time: 25.140840276; power: 0.0; position: 284
time: 25.143652818; power: 0.0; position: 283
time: 25.146313985; power: 0.0; position: 283
time: 25.149052152; power: 0.0; position: 283
time: 25.151690277; power: 0.0; position: 283
time: 25.154458777; power: 0.0; position: 283
time: 25.157113528; power: 0.0; position: 283
time: 25.159846736; power: 0.0; position: 283
time: 25.16246532; power: 0.0; position: 283
time: 25.165099945; power: 0.0; position: 283
time: 25.167850945; power: 0.0; position: 283
time: 25.170429279; power: 0.0; position: 283
time: 25.172976988; power: 0.0; position: 283
time: 25.175813446; power: 0.0; position: 283
time: 25.178381863; power: 0.0; position: 283
time: 25.181164947; power: 0.0; position: 283
time: 25.184138489; power: 0.0; position: 283
time: 25.186960072; power: 0.0; position: 283
time: 25.189489698; power: 0.0; position: 283
time: 25.192378073; power: 0.0; position: 283
time: 25.195133448; power: 0.0; position: 283
time: 25.19825049; power: 0.0; position: 283
time: 25.200941699; power: 0.0; position: 283
time: 25.203802366; power: 0.0; position: 283
time: 25.206363491; power: 0.0; position: 283
time: 25.208999866; power: 0.0; position: 283
time: 25.211797825; power: 0.0; position: 283
time: 25.21440445; power: 0.0; position: 283
time: 25.219442409; power: 0.0; position: 283
time: 25.222109701; power: 0.0; position: 283
time: 25.224712534; power: 0.0; position: 283
time: 25.227497951; power: 0.0; position: 283
time: 25.230255951; power: 0.0; position: 283
time: 25.234951785; power: 0.0; position: 283
time: 25.237682077; power: 0.0; position: 283
time: 25.242572745; power: 0.0; position: 283
time: 25.245393745; power: 0.0; position: 283
time: 25.252617746; power: 0.0; position: 283
time: 25.255467913; power: 0.0; position: 283
time: 25.258155913; power: 0.0; position: 283
time: 25.261465746; power: 0.0; position: 283
time: 25.264058955; power: 0.0; position: 283
time: 25.266791872; power: 0.0; position: 283
time: 25.269398789; power: 0.0; position: 283
time: 25.272049456; power: 0.0; position: 283
time: 25.274788206; power: 0.0; position: 283
time: 25.277498956; power: 0.0; position: 283
time: 25.28020854; power: 0.0; position: 283
time: 25.282834998; power: 0.0; position: 283
time: 25.285547207; power: 0.0; position: 283
time: 25.288405541; power: 0.0; position: 283
time: 25.291137583; power: 0.0; position: 283
time: 25.293923291; power: 0.0; position: 283
time: 25.296564625; power: 0.0; position: 283
time: 25.300944; power: 0.0; position: 283
time: 25.303691501; power: -0.2549019753932953; position: 283
time: 25.306327293; power: -0.3333333432674408; position: 283
time: 25.326426045; power: -0.3333333432674408; position: 280
time: 25.337834004; power: -0.3333333432674408; position: 279
time: 25.340627588; power: -0.3333333432674408; position: 278
time: 25.343452963; power: -0.3333333432674408; position: 277
time: 25.346344547; power: -0.3333333432674408; position: 276
time: 25.34908038; power: -0.3333333432674408; position: 275
time: 25.351726964; power: -0.3333333432674408; position: 274
time: 25.354500422; power: -0.3333333432674408; position: 273
time: 25.357279423; power: -0.3333333432674408; position: 271
time: 25.359937089; power: -0.3333333432674408; position: 270
time: 25.362694215; power: -0.3333333432674408; position: 269
time: 25.365333798; power: -0.3333333432674408; position: 267
time: 25.368117757; power: -0.3333333432674408; position: 266
time: 25.370728757; power: -0.3333333432674408; position: 265
time: 25.373382633; power: -0.3333333432674408; position: 263
time: 25.376207716; power: -0.3333333432674408; position: 262
time: 25.378811717; power: -0.3333333432674408; position: 260
time: 25.381651384; power: -0.3333333432674408; position: 259
time: 25.384259759; power: -0.3333333432674408; position: 257
time: 25.386982759; power: -0.3333333432674408; position: 256
time: 25.389718009; power: -0.3333333432674408; position: 254
time: 25.392406301; power: -0.3333333432674408; position: 253
time: 25.395408135; power: -0.15026454627513885; position: 251
time: 25.398015052; power: 0.0; position: 244
time: 25.409740928; power: 0.0; position: 237
time: 25.420949971; power: 0.0; position: 236
time: 25.423530346; power: 0.0; position: 235
time: 25.42618043; power: 0.0; position: 234
time: 25.42893843; power: 0.0; position: 233
time: 25.43148818; power: 0.0; position: 233
time: 25.434906514; power: 0.0; position: 232
time: 25.437891723; power: 0.0; position: 231
time: 25.440927681; power: 0.0; position: 230
time: 25.444424765; power: 0.0; position: 230
time: 25.447240807; power: 0.0; position: 230
time: 25.449842765; power: 0.0; position: 230
time: 25.452754766; power: 0.0; position: 230
time: 25.455394058; power: 0.0; position: 230
time: 25.458053766; power: 0.0; position: 230
time: 25.460804183; power: 0.0; position: 230
time: 25.46350735; power: 0.0; position: 230
time: 25.466213142; power: 0.0; position: 230
time: 25.468821809; power: 0.0; position: 230
time: 25.471564059; power: 0.0; position: 230
time: 25.474460601; power: 0.0; position: 230
time: 25.47718681; power: 0.0; position: 230
time: 25.479967268; power: 0.0; position: 230
time: 25.482628727; power: 0.0; position: 230
time: 25.485341811; power: 0.0; position: 230
time: 25.487993353; power: 0.0; position: 230
time: 25.490796269; power: 0.0; position: 230
time: 25.493515186; power: 0.0; position: 230
time: 25.496487562; power: 0.0; position: 230
time: 25.499393437; power: 0.0; position: 230
time: 25.502126062; power: 0.0; position: 230
time: 25.504858104; power: 0.0; position: 230
time: 25.50761873; power: 0.0; position: 230
time: 25.510482021; power: 0.0; position: 230
time: 25.513253438; power: 0.0; position: 230
time: 25.516142689; power: 0.0; position: 230
time: 25.518907981; power: 0.0; position: 230
time: 25.521601523; power: 0.0; position: 230
time: 25.524323356; power: 0.0; position: 230
time: 25.52696469; power: 0.0; position: 230
time: 25.529873773; power: 0.0; position: 230
time: 25.532537857; power: 0.0; position: 230
time: 25.535294691; power: 0.0; position: 230
time: 25.537957608; power: 0.0; position: 230
time: 25.540720566; power: 0.0; position: 230
time: 25.543574233; power: 0.0; position: 230
time: 25.547232608; power: 0.0; position: 230
time: 25.549956192; power: 0.0; position: 230
time: 25.55903811; power: 0.0; position: 230
time: 25.561789693; power: 0.0; position: 230
time: 25.56461536; power: 0.0; position: 230
time: 25.567865986; power: 0.0; position: 230
time: 25.570770111; power: 0.0; position: 230
time: 25.575245445; power: 0.0; position: 230
time: 25.579840945; power: 0.0; position: 230
time: 25.584975737; power: 0.0; position: 230
time: 25.590844363; power: 0.0; position: 230
time: 25.593313321; power: 0.0; position: 230
time: 25.596096988; power: 0.0; position: 230
time: 25.598804239; power: 0.0; position: 230
time: 25.601507989; power: 0.0; position: 230
time: 25.604248489; power: 0.0; position: 230
time: 25.606890698; power: 0.0; position: 230
time: 25.609450656; power: 0.0; position: 230
time: 25.612144782; power: 0.0; position: 230
time: 25.61474674; power: 0.0; position: 230
time: 25.617747407; power: 0.0; position: 230
time: 25.620414408; power: 0.0; position: 230
time: 25.622932366; power: 0.0; position: 230
time: 25.625814908; power: 0.0; position: 230
time: 25.628357075; power: 0.0; position: 230
time: 25.630830409; power: 0.0; position: 230
time: 25.6332247; power: 0.0; position: 230
time: 25.635751117; power: 0.0; position: 230
time: 25.638034868; power: 0.0; position: 230
time: 25.640385118; power: 0.0; position: 230
time: 25.642746743; power: 0.0; position: 230
time: 25.645000452; power: 0.0; position: 230
time: 25.647231702; power: 0.0; position: 230
time: 25.649535577; power: 0.0; position: 230
time: 25.651786661; power: 0.0; position: 230
time: 25.654110078; power: 0.0; position: 230
time: 25.656492119; power: 0.0; position: 230
time: 25.658979745; power: 0.0; position: 230
time: 25.661231995; power: 0.0; position: 230
time: 25.663479287; power: 0.0; position: 230
time: 25.66583362; power: 0.0; position: 230
time: 25.668052037; power: 0.0; position: 230
time: 25.670378663; power: 0.0; position: 230
time: 25.672896913; power: 0.0; position: 230
time: 25.676632871; power: 0.0; position: 230
time: 25.679900997; power: 0.0; position: 230
time: 25.682349247; power: 0.0; position: 230
time: 25.684772414; power: 0.0; position: 230
time: 25.687274623; power: 0.0; position: 230
time: 25.689864914; power: 0.0; position: 230
time: 25.692464831; power: 0.0; position: 230
time: 25.69505804; power: 0.0; position: 230
time: 25.69752029; power: 0.0; position: 230
time: 25.700613999; power: 0.0; position: 230
time: 25.703164916; power: -0.05925925448536873; position: 230
time: 25.705764541; power: -0.21437908709049225; position: 230
time: 25.716520334; power: -0.3333333432674408; position: 230
time: 25.72956746; power: -0.3333333432674408; position: 228
time: 25.74112592; power: -0.3333333432674408; position: 226
time: 25.748293337; power: -0.3333333432674408; position: 224
time: 25.753505713; power: -0.3333333432674408; position: 223
time: 25.756912088; power: -0.3333333432674408; position: 222
time: 25.759673588; power: -0.3333333432674408; position: 221
time: 25.762425755; power: -0.3333333432674408; position: 220
time: 25.765115214; power: -0.3333333432674408; position: 219
time: 25.767758006; power: -0.3333333432674408; position: 218
time: 25.770558589; power: -0.3333333432674408; position: 217
time: 25.773260298; power: -0.3333333432674408; position: 216
time: 25.77605534; power: -0.3333333432674408; position: 214
time: 25.778729632; power: -0.3333333432674408; position: 213
time: 25.781432215; power: -0.3333333432674408; position: 212
time: 25.784294632; power: -0.3333333432674408; position: 210
time: 25.786883758; power: -0.2679738700389862; position: 209
time: 25.789443133; power: -0.061375658959150314; position: 203
time: 25.801015301; power: 0.0; position: 196
time: 25.812702677; power: 0.0; position: 190
time: 25.833181762; power: 0.0; position: 190
time: 25.836014137; power: 0.0; position: 189
time: 25.838623971; power: 0.0; position: 189
time: 25.841261221; power: 0.0; position: 189
time: 25.844011347; power: 0.0; position: 189
time: 25.846626139; power: 0.0; position: 189
time: 25.849363139; power: 0.0; position: 189
time: 25.852088472; power: 0.0; position: 189
time: 25.854788723; power: 0.0; position: 189
time: 25.857446389; power: 0.0; position: 189
time: 25.86032864; power: 0.0; position: 189
time: 25.862987182; power: 0.0; position: 189
time: 25.865876724; power: 0.0; position: 189
time: 25.868550724; power: 0.0; position: 189
time: 25.871198766; power: 0.0; position: 189
time: 25.874783933; power: 0.0; position: 189
time: 25.877497892; power: 0.0; position: 189
time: 25.880249767; power: 0.0; position: 189
time: 25.882875934; power: 0.0; position: 189
time: 25.885520476; power: 0.0; position: 189
time: 25.888211393; power: 0.0; position: 189
time: 25.890978435; power: 0.0; position: 189
time: 25.893808477; power: 0.0; position: 189
time: 25.896492685; power: 0.0; position: 189
time: 25.899381061; power: 0.0; position: 189
time: 25.902055061; power: 0.0; position: 189
time: 25.904667519; power: 0.0; position: 189
time: 25.907381186; power: 0.0; position: 189
time: 25.910330812; power: 0.0; position: 189
time: 25.913058187; power: 0.0; position: 189
time: 25.915902229; power: 0.0; position: 189
time: 25.918615021; power: 0.0; position: 189
time: 25.921366604; power: 0.0; position: 189
time: 25.924045271; power: 0.0; position: 189
time: 25.926803855; power: 0.0; position: 189
time: 25.929722855; power: 0.0; position: 189
time: 25.932412022; power: 0.0; position: 189
time: 25.935071731; power: 0.0; position: 189
time: 25.937741064; power: 0.0; position: 189
time: 25.940511023; power: 0.0; position: 189
time: 25.94331044; power: 0.0; position: 189
time: 25.94601769; power: 0.0; position: 189
time: 25.948671857; power: 0.0; position: 189
time: 25.951370649; power: 0.0; position: 189
time: 25.954127774; power: 0.0; position: 189
time: 25.957010316; power: 0.0; position: 189
time: 25.959749067; power: 0.0; position: 189
time: 25.962454567; power: 0.0; position: 189
time: 25.965133234; power: 0.0; position: 189
time: 25.967855942; power: 0.0; position: 189
time: 25.970611318; power: 0.0; position: 189
time: 25.973237776; power: 0.0; position: 189
time: 25.976070151; power: 0.0; position: 189
time: 25.978846235; power: 0.0; position: 189
time: 25.98202686; power: 0.0; position: 189
time: 25.985043861; power: 0.0; position: 189
time: 25.988257736; power: 0.0; position: 189
time: 25.991214945; power: 0.0; position: 189
time: 25.994304278; power: 0.0; position: 189
time: 25.99742132; power: 0.0; position: 189
time: 26.000966237; power: 0.0; position: 189
time: 26.004150363; power: 0.0; position: 189
time: 26.00707403; power: 0.0; position: 189
time: 26.009976988; power: 0.0; position: 189
time: 26.013045905; power: 0.0; position: 189
time: 26.016135239; power: 0.0; position: 189
time: 26.019557073; power: 0.0; position: 189
time: 26.022627156; power: 0.0; position: 189
